PLAYER,Season,Tier,Performance_Index,SALARY,Predicted_Salary,Salary_Diff,Payment_Status
Joe Johnson,2010-2011,1,94.05,16324500.0,12836683.0,3487817.0,Underpaid
Steve Nash,2009-2010,1,94.03,13125000.0,12835170.0,289830.0,Underpaid
Amar'E Stoudemire,2007-2008,1,94.01,13762775.0,12808906.0,953869.0,Underpaid
Tyson Chandler,2010-2011,1,93.99,12600000.0,12806088.0,-206088.0,Overpaid
Rudy Gay,2010-2011,1,93.97,13603750.0,12805235.0,798515.0,Underpaid
Tyson Chandler,2011-2012,1,93.95,13107837.0,12798122.0,309715.0,Underpaid
Joe Johnson,2006-2007,1,93.93,12744190.0,12780123.0,-35933.0,Overpaid
Al Horford,2013-2014,1,93.91,12000000.0,12771513.0,-771513.0,Overpaid
Keith Van Horn,2003-2004,1,93.89,13280000.0,12759795.0,520205.0,Underpaid
Tony Parker,2011-2012,1,93.88,12500000.0,12730476.0,-230476.0,Overpaid
Dwyane Wade,2007-2008,1,93.86,13041250.0,12730354.0,310896.0,Underpaid
Eddie Jones,2004-2005,1,93.84,13440000.0,12698281.0,741719.0,Underpaid
Blake Griffin,2012-2013,1,93.82,13701250.0,12698083.0,1003167.0,Underpaid
Andrei Kirilenko,2012-2013,1,93.8,9779349.0,12692635.0,-2913286.0,Overpaid
Tony Parker,2013-2014,1,93.78,12500000.0,12680155.0,-180155.0,Overpaid
Ben Gordon,2012-2013,1,93.76,13200000.0,12675252.0,524748.0,Underpaid
Al Jefferson,2010-2011,1,93.74,13000000.0,12665502.0,334498.0,Underpaid
Zydrunas Ilgauskas,2002-2003,1,93.72,12375000.0,12665337.0,-290337.0,Overpaid
Shareef Abdur-Rahim,2003-2004,1,93.7,13500000.0,12655078.0,844922.0,Underpaid
Yao Ming,2006-2007,1,93.69,12455000.0,12640984.0,-185984.0,Overpaid
Andrew Bogut,2012-2013,1,93.67,13000000.0,12629285.0,370715.0,Underpaid
Joe Johnson,2009-2010,1,93.65,14976754.0,12615108.0,2361646.0,Underpaid
Eric Gordon,2014-2015,1,93.63,14898938.0,12562004.0,2336934.0,Underpaid
Dirk Nowitzki,2013-2014,1,93.61,22721381.0,12555392.0,10165989.0,Underpaid
Carlos Boozer,2009-2010,1,93.59,12323900.0,12553645.0,-229745.0,Overpaid
Amar'E Stoudemire,2006-2007,1,93.57,12455000.0,12549394.0,-94394.0,Overpaid
Tim Duncan,2002-2003,1,93.55,12072000.0,12545005.0,-473005.0,Overpaid
Andre Iguodala,2013-2014,1,93.53,12868632.0,12541863.0,326769.0,Underpaid
Joakim Noah,2014-2015,1,93.52,12700000.0,12526973.0,173027.0,Underpaid
Joe Johnson,2007-2008,1,93.5,13488378.0,12521375.0,967003.0,Underpaid
Grant Hill,2002-2003,1,93.48,12072000.0,12514860.0,-442860.0,Overpaid
David Lee,2014-2015,1,93.46,15012000.0,12494094.0,2517906.0,Underpaid
Andre Iguodala,2010-2011,1,93.44,12345250.0,12486190.0,-140940.0,Overpaid
Carlos Boozer,2010-2011,1,93.42,14400000.0,12482935.0,1917065.0,Underpaid
Zach Randolph,2013-2014,1,93.4,18238333.0,12482532.0,5755801.0,Underpaid
Antonio Davis,2002-2003,1,93.38,12000000.0,12469653.0,-469653.0,Overpaid
Tony Parker,2009-2010,1,93.36,12600000.0,12466411.0,133589.0,Underpaid
Jermaine O'Neal,2007-2008,1,93.34,19728000.0,12423483.0,7304517.0,Underpaid
Lebron James,2007-2008,1,93.33,13041250.0,12416139.0,625111.0,Underpaid
David Lee,2012-2013,1,93.31,12744000.0,12401586.0,342414.0,Underpaid
Carmelo Anthony,2007-2008,1,93.29,13041250.0,12400761.0,640489.0,Underpaid
Peja Stojakovic,2008-2009,1,93.27,12528000.0,12388919.0,139081.0,Underpaid
Roy Hibbert,2012-2013,1,93.25,13668750.0,12383788.0,1284962.0,Underpaid
Luol Deng,2011-2012,1,93.23,12325000.0,12375347.0,-50347.0,Overpaid
Russell Westbrook,2014-2015,1,93.21,15719062.0,12355867.0,3363195.0,Underpaid
Rajon Rondo,2014-2015,1,93.19,12909090.0,12345466.0,563624.0,Underpaid
Marc Gasol,2011-2012,1,93.17,12922194.0,12340103.0,582091.0,Underpaid
Antawn Jamison,2002-2003,1,93.16,4469000.0,12335201.0,-7866201.0,Overpaid
David West,2013-2014,1,93.14,12000000.0,12331909.0,-331909.0,Overpaid
Tracy Mcgrady,2002-2003,1,93.12,12072000.0,12324118.0,-252118.0,Overpaid
Chris Bosh,2007-2008,1,93.1,13041250.0,12319916.0,721334.0,Underpaid
Allen Iverson,2003-2004,1,93.08,13500000.0,12319706.0,1180294.0,Underpaid
Ray Allen,2002-2003,1,93.06,12375000.0,12317289.0,57711.0,Underpaid
Steve Nash,2008-2009,1,93.04,12250000.0,12295413.0,-45413.0,Overpaid
Nikola Pekovic,2013-2014,1,93.02,12100000.0,12293673.0,-193673.0,Overpaid
Allen Iverson,2002-2003,1,93.0,12375000.0,12290456.0,84544.0,Underpaid
Gerald Wallace,2010-2011,1,92.98,10500000.0,12289872.0,-1789872.0,Overpaid
Eric Gordon,2013-2014,1,92.97,14283844.0,12266256.0,2017588.0,Underpaid
Andre Iguodala,2009-2010,1,92.95,12200000.0,12265872.0,-65872.0,Overpaid
Richard Jefferson,2008-2009,1,92.93,13200000.0,12235874.0,964126.0,Underpaid
Larry Hughes,2006-2007,1,92.91,13363012.0,12207709.0,1155303.0,Underpaid
Eric Bledsoe,2014-2015,1,92.89,13000000.0,12199552.0,800448.0,Underpaid
Kobe Bryant,2002-2003,1,92.87,12375000.0,12192559.0,182441.0,Underpaid
Stephen Jackson,2007-2008,1,92.85,6630000.0,12189047.0,-5559047.0,Overpaid
Paul Pierce,2009-2010,1,92.83,19795712.0,12179767.0,7615945.0,Underpaid
Richard Hamilton,2009-2010,1,92.81,11375000.0,12176713.0,-801713.0,Overpaid
Serge Ibaka,2012-2013,1,92.79,12350000.0,12168709.0,181291.0,Underpaid
Antoine Walker,2002-2003,1,92.78,12375000.0,12158341.0,216659.0,Underpaid
Latrell Sprewell,2002-2003,1,92.76,12375000.0,12154949.0,220051.0,Underpaid
Andrew Bynum,2010-2011,1,92.74,13700000.0,12143888.0,1556112.0,Underpaid
Kenyon Martin,2007-2008,1,92.72,13250000.0,12134782.0,1115218.0,Underpaid
Kenyon Martin,2006-2007,1,92.7,12068182.0,12117953.0,-49771.0,Overpaid
Antawn Jamison,2009-2010,1,92.68,11641095.0,12098486.0,-457391.0,Overpaid
Zach Randolph,2007-2008,1,92.66,13333333.0,12095363.0,1237970.0,Underpaid
Serge Ibaka,2013-2014,1,92.64,12350000.0,12089953.0,260047.0,Underpaid
Zach Randolph,2006-2007,1,92.62,12000000.0,12087772.0,-87772.0,Overpaid
Richard Jefferson,2007-2008,1,92.61,12200000.0,12070565.0,129435.0,Underpaid
Stephon Marbury,2002-2003,1,92.59,12375000.0,12064037.0,310963.0,Underpaid
Samuel Dalembert,2010-2011,1,92.57,13428129.0,12062995.0,1365134.0,Underpaid
David West,2008-2009,1,92.55,9862500.0,12058131.0,-2195631.0,Overpaid
Eddie Jones,2002-2003,1,92.53,11200000.0,12053587.0,-853587.0,Overpaid
David West,2012-2013,1,92.51,10000000.0,12006744.0,-2006744.0,Overpaid
Vince Carter,2003-2004,1,92.49,11953000.0,12005642.0,-52642.0,Overpaid
Chandler Parsons,2014-2015,1,92.47,14700000.0,11987497.0,2712503.0,Underpaid
Lamar Odom,2006-2007,1,92.45,12348596.0,11972594.0,376002.0,Underpaid
Serge Ibaka,2014-2015,1,92.43,12350000.0,11971872.0,378128.0,Underpaid
Baron Davis,2007-2008,1,92.42,16440000.0,11970092.0,4469908.0,Underpaid
David Lee,2011-2012,1,92.4,11610000.0,11936823.0,-326823.0,Overpaid
Caron Butler,2007-2008,1,92.38,8468990.0,11922123.0,-3453133.0,Overpaid
Corey Maggette,2008-2009,1,92.36,8275862.0,11916569.0,-3640707.0,Overpaid
Eddie Jones,2003-2004,1,92.34,12320000.0,11915980.0,404020.0,Underpaid
Reggie Miller,2001-2002,1,92.32,12045000.0,11915602.0,129398.0,Underpaid
Tony Parker,2014-2015,1,92.3,12500000.0,11909203.0,590797.0,Underpaid
Jalen Rose,2002-2003,1,92.28,12072000.0,11902953.0,169047.0,Underpaid
Baron Davis,2009-2010,1,92.26,12100000.0,11901523.0,198477.0,Underpaid
Vlade Divac,2003-2004,1,92.24,12051000.0,11867184.0,183816.0,Underpaid
Kevin Garnett,2013-2014,1,92.23,12433735.0,11866561.0,567174.0,Underpaid
Rasheed Wallace,2007-2008,1,92.21,12540000.0,11850471.0,689529.0,Underpaid
Emeka Okafor,2011-2012,1,92.19,12642500.0,11840186.0,802314.0,Underpaid
Peja Stojakovic,2007-2008,1,92.17,11664000.0,11831593.0,-167593.0,Overpaid
Steve Nash,2010-2011,1,92.15,10310938.0,11822022.0,-1511084.0,Overpaid
Erick Dampier,2009-2010,1,92.13,12115500.0,11821931.0,293569.0,Underpaid
Al Horford,2012-2013,1,92.11,12000000.0,11807570.0,192430.0,Underpaid
Richard Hamilton,2010-2011,1,92.09,12500000.0,11787211.0,712789.0,Underpaid
Andrew Bynum,2009-2010,1,92.07,12500000.0,11783596.0,716404.0,Underpaid
Andrea Bargnani,2014-2015,1,92.06,11500000.0,11747224.0,-247224.0,Overpaid
Manu Ginobili,2010-2011,1,92.04,11854584.0,11741641.0,112943.0,Underpaid
Gilbert Arenas,2008-2009,1,92.02,14653466.0,11732179.0,2921287.0,Underpaid
Anfernee Hardaway,2004-2005,1,92.0,14625000.0,11730959.0,2894041.0,Underpaid
Tony Parker,2008-2009,1,91.98,11550000.0,11723753.0,-173753.0,Overpaid
Chris Kaman,2010-2011,1,91.96,11800000.0,11661386.0,138614.0,Underpaid
Mike Bibby,2006-2007,1,91.94,12500000.0,11660334.0,839666.0,Underpaid
Steve Nash,2011-2012,1,91.92,11689062.0,11657447.0,31615.0,Underpaid
Jason Richardson,2008-2009,1,91.9,12222221.0,11648379.0,573842.0,Underpaid
Joe Johnson,2005-2006,1,91.88,12000000.0,11648223.0,351777.0,Underpaid
Al Horford,2011-2012,1,91.87,12498483.0,11644785.0,853698.0,Underpaid
Emeka Okafor,2010-2011,1,91.85,11495000.0,11642572.0,-147572.0,Overpaid
Al Harrington,2008-2009,1,91.83,9226250.0,11636156.0,-2409906.0,Overpaid
Michael Redd,2005-2006,1,91.81,12000000.0,11630247.0,369753.0,Underpaid
Brandon Roy,2010-2011,1,91.79,13603750.0,11615565.0,1988185.0,Underpaid
Jason Kidd,2001-2002,1,91.77,8440000.0,11612424.0,-3172424.0,Overpaid
Jerry Stackhouse,2002-2003,1,91.75,6000000.0,11606591.0,-5606591.0,Overpaid
Allen Iverson,2001-2002,1,91.73,11250000.0,11586635.0,-336635.0,Overpaid
Andre Iguodala,2014-2015,1,91.71,12289544.0,11586400.0,703144.0,Underpaid
Samuel Dalembert,2009-2010,1,91.7,12025694.0,11579935.0,445759.0,Underpaid
Gilbert Arenas,2007-2008,1,91.68,11950400.0,11562773.0,387627.0,Underpaid
Wally Szczerbiak,2006-2007,1,91.66,11775000.0,11559820.0,215180.0,Underpaid
Metta World Peace,2007-2008,1,91.64,7400000.0,11548342.0,-4148342.0,Overpaid
Al Jefferson,2009-2010,1,91.62,12000000.0,11534526.0,465474.0,Underpaid
Tim Duncan,2013-2014,1,91.6,10361446.0,11529384.0,-1167938.0,Overpaid
Antonio Mcdyess,2003-2004,1,91.58,13500000.0,11503268.0,1996732.0,Underpaid
Marcus Camby,2010-2011,1,91.56,11749832.0,11498313.0,251519.0,Underpaid
Tim Thomas,2004-2005,1,91.54,12900000.0,11459957.0,1440043.0,Underpaid
Corey Maggette,2007-2008,1,91.52,7000000.0,11447661.0,-4447661.0,Overpaid
Theo Ratliff,2005-2006,1,91.51,11666666.0,11441537.0,225129.0,Underpaid
DeAndre Jordan,2014-2015,1,91.49,11440123.0,11436803.0,3320.0,Underpaid
Shareef Abdur-Rahim,2001-2002,1,91.47,11250000.0,11427108.0,-177108.0,Overpaid
Jerry Stackhouse,2001-2002,1,91.45,5500000.0,11392303.0,-5892303.0,Overpaid
Jermaine O'Neal,2008-2009,1,91.43,21372000.0,11379738.0,9992262.0,Underpaid
Andrew Bogut,2011-2012,1,91.41,12000000.0,11374538.0,625462.0,Underpaid
Ty Lawson,2014-2015,1,91.39,11595506.0,11363409.0,232097.0,Underpaid
Wally Szczerbiak,2008-2009,1,91.37,13775000.0,11351105.0,2423895.0,Underpaid
Jason Kidd,2003-2004,1,91.35,10950000.0,11342615.0,-392615.0,Overpaid
Antonio Davis,2003-2004,1,91.33,12000000.0,11322900.0,677100.0,Underpaid
Latrell Sprewell,2001-2002,1,91.32,11250000.0,11318706.0,-68706.0,Overpaid
Baron Davis,2008-2009,1,91.3,11250000.0,11315096.0,-65096.0,Overpaid
David West,2014-2015,1,91.28,12000000.0,11314384.0,685616.0,Underpaid
Jamal Crawford,2013-2014,1,91.26,5225000.0,11303817.0,-6078817.0,Overpaid
Steve Nash,2007-2008,1,91.24,11375000.0,11303214.0,71786.0,Underpaid
Vince Carter,2008-2009,1,91.22,14724125.0,11299716.0,3424409.0,Underpaid
Derrick Favors,2014-2015,1,91.2,12950000.0,11298404.0,1651596.0,Underpaid
Nick Van Exel,2004-2005,1,91.18,11821000.0,11296019.0,524981.0,Underpaid
Metta World Peace,2012-2013,1,91.16,7727500.0,11286100.0,-3558600.0,Overpaid
David West,2007-2008,1,91.15,10650000.0,11285252.0,-635252.0,Overpaid
Antonio Davis,2001-2002,1,91.13,11000000.0,11270594.0,-270594.0,Overpaid
Allan Houston,2002-2003,1,91.11,11000000.0,11266714.0,-266714.0,Overpaid
Deandre Jordan,2013-2014,1,91.09,10986550.0,11264014.0,-277464.0,Overpaid
Troy Murphy,2009-2010,1,91.07,11047619.0,11252543.0,-204924.0,Overpaid
Kevin Garnett,2012-2013,1,91.05,11566265.0,11246243.0,320022.0,Underpaid
Vin Baker,2001-2002,1,91.03,11250000.0,11229461.0,20539.0,Underpaid
Marcin Gortat,2013-2014,1,91.01,7727280.0,11225487.0,-3498207.0,Overpaid
Joakim Noah,2011-2012,1,90.99,12000000.0,11223249.0,776751.0,Underpaid
Hedo Turkoglu,2012-2013,1,90.97,12000000.0,11222294.0,777706.0,Underpaid
Wally Szczerbiak,2007-2008,1,90.96,12275000.0,11215823.0,1059177.0,Underpaid
Theo Ratliff,2006-2007,1,90.94,11666666.0,11213322.0,453344.0,Underpaid
Zydrunas Ilgauskas,2008-2009,1,90.92,10841615.0,11208944.0,-367329.0,Overpaid
Marcus Camby,2011-2012,1,90.9,11227250.0,11197022.0,30228.0,Underpaid
Kyle Lowry,2014-2015,1,90.88,12000000.0,11179487.0,820513.0,Underpaid
Josh Smith,2010-2011,1,90.86,11700000.0,11161730.0,538270.0,Underpaid
Kevin Ollie,2005-2006,1,90.84,2950200.0,11157283.0,-8207083.0,Overpaid
Reggie Miller,2002-2003,1,90.82,12046000.0,11146829.0,899171.0,Underpaid
Kevin Martin,2012-2013,1,90.8,12439675.0,11141558.0,1298117.0,Underpaid
Brad Miller,2008-2009,1,90.78,11375000.0,11115272.0,259728.0,Underpaid
Larry Hughes,2008-2009,1,90.77,12827676.0,11114019.0,1713657.0,Underpaid
Tayshaun Prince,2008-2009,1,90.75,9500000.0,11111044.0,-1611044.0,Overpaid
Zydrunas Ilgauskas,2003-2004,1,90.73,13500000.0,11110863.0,2389137.0,Underpaid
Vlade Divac,2001-2002,1,90.71,10444000.0,11090652.0,-646652.0,Overpaid
Antonio McDyess,2001-2002,1,90.69,11700000.0,11089753.0,610247.0,Underpaid
Tayshaun Prince,2010-2011,1,90.67,11148760.0,11089311.0,59449.0,Underpaid
Joakim Noah,2013-2014,1,90.65,11100000.0,11083528.0,16472.0,Underpaid
Keith Van Horn,2002-2003,1,90.63,12072000.0,11073899.0,998101.0,Underpaid
Kevin Martin,2011-2012,1,90.61,11519840.0,11073413.0,446427.0,Underpaid
Nicolas Batum,2014-2015,1,90.6,11765500.0,11019709.0,745791.0,Underpaid
Monta Ellis,2011-2012,1,90.58,11000000.0,11014082.0,-14082.0,Overpaid
Jalen Rose,2004-2005,1,90.56,14487000.0,11008970.0,3478030.0,Underpaid
Stephon Marbury,2001-2002,1,90.54,11250000.0,11007485.0,242515.0,Underpaid
Tyson Chandler,2009-2010,1,90.52,11700000.0,10996626.0,703374.0,Underpaid
Chris Kaman,2009-2010,1,90.5,10400000.0,10992519.0,-592519.0,Overpaid
Richard Jefferson,2006-2007,1,90.48,11200000.0,10987899.0,212101.0,Underpaid
Carlos Boozer,2007-2008,1,90.46,11593816.0,10978492.0,615324.0,Underpaid
David Robinson,2002-2003,1,90.44,10500000.0,10948396.0,-448396.0,Overpaid
Michael Finley,2001-2002,1,90.42,10625000.0,10946991.0,-321991.0,Overpaid
Paul Pierce,2005-2006,1,90.41,13843156.0,10939319.0,2903837.0,Underpaid
Chauncey Billups,2008-2009,1,90.39,11050000.0,10889421.0,160579.0,Underpaid
Marcus Camby,2006-2007,1,90.37,8800000.0,10880913.0,-2080913.0,Overpaid
David Lee,2010-2011,1,90.35,10800000.0,10877639.0,-77639.0,Overpaid
Brian Grant,2002-2003,1,90.33,11121000.0,10875784.0,245216.0,Underpaid
Carlos Boozer,2006-2007,1,90.31,11260483.0,10861736.0,398747.0,Underpaid
Antonio Davis,2004-2005,1,90.29,12000000.0,10861251.0,1138749.0,Underpaid
Marcin Gortat,2014-2015,1,90.27,10434782.0,10855650.0,-420868.0,Overpaid
Rajon Rondo,2012-2013,1,90.25,11000000.0,10853857.0,146143.0,Underpaid
Luol Deng,2010-2011,1,90.24,11345000.0,10853235.0,491765.0,Underpaid
Kenyon Martin,2005-2006,1,90.22,10886364.0,10841540.0,44824.0,Underpaid
Theo Ratliff,2004-2005,1,90.2,10937000.0,10831638.0,105362.0,Underpaid
Nikola Pekovic,2014-2015,1,90.18,12100000.0,10825468.0,1274532.0,Underpaid
Jalen Rose,2001-2002,1,90.16,10865000.0,10825087.0,39913.0,Underpaid
Antoine Walker,2001-2002,1,90.14,11250000.0,10812631.0,437369.0,Underpaid
Vlade Divac,2002-2003,1,90.12,11248000.0,10804444.0,443556.0,Underpaid
Danny Granger,2010-2011,1,90.1,10973202.0,10790291.0,182911.0,Underpaid
Richard Hamilton,2008-2009,1,90.08,10812500.0,10789194.0,23306.0,Underpaid
Josh Howard,2008-2009,1,90.06,9945000.0,10779720.0,-834720.0,Overpaid
Anfernee Hardaway,2003-2004,1,90.05,13500000.0,10760651.0,2739349.0,Underpaid
Ty Lawson,2013-2014,1,90.03,10786517.0,10758477.0,28040.0,Underpaid
Grant Hill,2001-2002,1,90.01,10865000.0,10757597.0,107403.0,Underpaid
Monta Ellis,2012-2013,2,89.99,11000000.0,10715908.0,284092.0,Underpaid
Tyreke Evans,2014-2015,2,89.97,11265416.0,10708419.0,556997.0,Underpaid
Peja Stojakovic,2006-2007,2,89.95,10800000.0,10706325.0,93675.0,Underpaid
Carlos Boozer,2008-2009,2,89.93,11593817.0,10699695.0,894122.0,Underpaid
Kevin Love,2014-2015,2,89.91,15719063.0,10695211.0,5023852.0,Underpaid
Al Harrington,2009-2010,2,89.89,10026875.0,10688070.0,-661195.0,Overpaid
Steve Nash,2006-2007,2,89.87,10500000.0,10680114.0,-180114.0,Overpaid
Baron Davis,2005-2006,2,89.86,13700000.0,10677026.0,3022974.0,Underpaid
Al Jefferson,2008-2009,2,89.84,11000000.0,10662625.0,337375.0,Underpaid
Jason Terry,2011-2012,2,89.82,11158000.0,10661809.0,496191.0,Underpaid
Terrell Brandon,2001-2002,2,89.8,9250000.0,10656637.0,-1406637.0,Overpaid
Josh Howard,2007-2008,2,89.78,9500000.0,10649845.0,-1149845.0,Overpaid
Paul Millsap,2012-2013,2,89.76,8603633.0,10649083.0,-2045450.0,Overpaid
Tim Thomas,2003-2004,2,89.74,11825000.0,10647688.0,1177312.0,Underpaid
Andre Iguodala,2008-2009,2,89.72,11300000.0,10634971.0,665029.0,Underpaid
Josh Smith,2009-2010,2,89.7,10800000.0,10632266.0,167734.0,Underpaid
Ray Allen,2001-2002,2,89.69,11250000.0,10626707.0,623293.0,Underpaid
Danny Granger,2012-2013,2,89.67,13058606.0,10624586.0,2434020.0,Underpaid
Kenyon Martin,2008-2009,2,89.65,14431816.0,10620341.0,3811475.0,Underpaid
Kobe Bryant,2013-2014,2,89.63,30453805.0,10616146.0,19837659.0,Underpaid
Stephen Curry,2014-2015,2,89.61,10629213.0,10614609.0,14604.0,Underpaid
Mehmet Okur,2011-2012,2,89.59,10890000.0,10613439.0,276561.0,Underpaid
LaMarcus Aldridge,2010-2011,2,89.57,11244000.0,10611934.0,632066.0,Underpaid
Andrei Kirilenko,2005-2006,2,89.55,10983000.0,10604073.0,378927.0,Underpaid
Jamal Crawford,2009-2010,2,89.53,9360000.0,10601040.0,-1241040.0,Overpaid
Anfernee Hardaway,2001-2002,2,89.51,11250000.0,10590899.0,659101.0,Underpaid
Tayshaun Prince,2009-2010,2,89.5,10324380.0,10586262.0,-261882.0,Overpaid
Jose Calderon,2012-2013,2,89.48,11046591.0,10584323.0,462268.0,Underpaid
Lamar Odom,2008-2009,2,89.46,14148596.0,10580945.0,3567651.0,Underpaid
Jason Richardson,2007-2008,2,89.44,11111110.0,10572794.0,538316.0,Underpaid
Wally Szczerbiak,2005-2006,2,89.42,10500000.0,10569865.0,-69865.0,Overpaid
Brevin Knight,2005-2006,2,89.4,4600000.0,10562097.0,-5962097.0,Overpaid
Chris Paul,2008-2009,2,89.38,4574189.0,10526300.0,-5952111.0,Overpaid
Samuel Dalembert,2008-2009,2,89.36,11238564.0,10523963.0,714601.0,Underpaid
Joakim Noah,2012-2013,2,89.34,11100000.0,10516884.0,583116.0,Underpaid
Marcus Camby,2007-2008,2,89.32,10000000.0,10513241.0,-513241.0,Overpaid
Vince Carter,2002-2003,2,89.31,10625000.0,10512509.0,112491.0,Underpaid
Rajon Rondo,2011-2012,2,89.29,10045454.0,10486728.0,-441274.0,Overpaid
Stephen Jackson,2006-2007,2,89.27,6120000.0,10432425.0,-4312425.0,Overpaid
Pau Gasol,2005-2006,2,89.25,10993000.0,10423422.0,569578.0,Underpaid
Corey Maggette,2011-2012,2,89.23,10262069.0,10422763.0,-160694.0,Overpaid
Stephon Marbury,2003-2004,2,89.21,13500000.0,10402084.0,3097916.0,Underpaid
Javale Mcgee,2013-2014,2,89.19,10750000.0,10394420.0,355580.0,Underpaid
Vin Baker,2004-2005,2,89.17,14625000.0,10393606.0,4231394.0,Underpaid
Kevin Martin,2010-2011,2,89.15,10600005.0,10380534.0,219471.0,Underpaid
Richard Jefferson,2013-2014,2,89.14,11046000.0,10378132.0,667868.0,Underpaid
Caron Butler,2010-2011,2,89.12,10561960.0,10372754.0,189206.0,Underpaid
Andrei Kirilenko,2006-2007,2,89.1,12364000.0,10368971.0,1995029.0,Underpaid
Brad Miller,2007-2008,2,89.08,10500000.0,10364833.0,135167.0,Underpaid
Gilbert Arenas,2006-2007,2,89.06,11096800.0,10360812.0,735988.0,Underpaid
Luol Deng,2014-2015,2,89.04,9714461.0,10321571.0,-607110.0,Overpaid
Mehmet Okur,2008-2009,2,89.02,8500000.0,10321228.0,-1821228.0,Overpaid
Ben Gordon,2011-2012,2,89.0,11600000.0,10313474.0,1286526.0,Underpaid
Paul Millsap,2014-2015,2,88.98,9500000.0,10310654.0,-810654.0,Overpaid
Erick Dampier,2007-2008,2,88.96,10590500.0,10309723.0,280777.0,Underpaid
Danny Granger,2009-2010,2,88.95,10130500.0,10292772.0,-162272.0,Overpaid
Jose Calderon,2011-2012,2,88.93,10561982.0,10283505.0,278477.0,Underpaid
Manu Ginobili,2009-2010,2,88.91,10728130.0,10280833.0,447297.0,Underpaid
Richard Hamilton,2007-2008,2,88.89,10000000.0,10277796.0,-277796.0,Overpaid
Glenn Robinson,2003-2004,2,88.87,10730000.0,10264225.0,465775.0,Underpaid
John Salmons,2005-2006,2,88.85,1699001.0,10247284.0,-8548283.0,Overpaid
Tony Parker,2007-2008,2,88.83,10500000.0,10230208.0,269792.0,Underpaid
Steve Nash,2003-2004,2,88.81,5750000.0,10229233.0,-4479233.0,Overpaid
Andrew Bogut,2010-2011,2,88.79,11000000.0,10222355.0,777645.0,Underpaid
Gerald Green,2013-2014,2,88.78,3500000.0,10210139.0,-6710139.0,Overpaid
Tyson Chandler,2007-2008,2,88.76,10500000.0,10199397.0,300603.0,Underpaid
Larry Hughes,2007-2008,2,88.74,12000084.0,10184524.0,1815560.0,Underpaid
Hedo Turkoglu,2011-2012,2,88.72,11015850.0,10184253.0,831597.0,Underpaid
Mike Dunleavy,2010-2011,2,88.7,10561984.0,10175424.0,386560.0,Underpaid
Antawn Jamison,2008-2009,2,88.68,9923285.0,10139942.0,-216657.0,Overpaid
Nikola Pekovic,2012-2013,2,88.66,4837200.0,10126108.0,-5288908.0,Overpaid
Stephen Curry,2013-2014,2,88.64,9887642.0,10123691.0,-236049.0,Overpaid
Cuttino Mobley,2003-2004,2,88.62,5393000.0,10113195.0,-4720195.0,Overpaid
Theo Ratliff,2003-2004,2,88.6,10156000.0,10113116.0,42884.0,Underpaid
Andre Miller,2007-2008,2,88.59,9600000.0,10080164.0,-480164.0,Overpaid
David West,2010-2011,2,88.57,8287500.0,10065488.0,-1777988.0,Overpaid
Zydrunas Ilgauskas,2006-2007,2,88.55,9442697.0,10063373.0,-620676.0,Overpaid
Mike Bibby,2005-2006,2,88.53,11500000.0,10059001.0,1440999.0,Underpaid
Erick Dampier,2008-2009,2,88.51,11553000.0,10055566.0,1497434.0,Underpaid
Jeff Teague,2014-2015,2,88.49,8000000.0,10041182.0,-2041182.0,Overpaid
Chauncey Billups,2007-2008,2,88.47,10000000.0,10024011.0,-24011.0,Overpaid
DeAndre Jordan,2012-2013,2,88.45,10986550.0,10012066.0,974484.0,Underpaid
Jamal Crawford,2007-2008,2,88.43,7920000.0,10008942.0,-2088942.0,Overpaid
Larry Sanders,2014-2015,2,88.41,11000000.0,10005589.0,994411.0,Underpaid
Marcus Camby,2008-2009,2,88.4,10000000.0,9999322.0,678.0,Underpaid
Jason Terry,2010-2011,2,88.38,9873000.0,9998197.0,-125197.0,Overpaid
Cuttino Mobley,2004-2005,2,88.36,5883000.0,9985661.0,-4102661.0,Overpaid
Ruben Patterson,2006-2007,2,88.34,6807000.0,9973320.0,-3166320.0,Overpaid
Paul Millsap,2013-2014,2,88.32,9500000.0,9972584.0,-472584.0,Overpaid
David West,2011-2012,2,88.3,10000000.0,9947483.0,52517.0,Underpaid
Kirk Hinrich,2007-2008,2,88.28,11250000.0,9941006.0,1308994.0,Underpaid
Glenn Robinson,2004-2005,2,88.26,12000000.0,9936959.0,2063041.0,Underpaid
