,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3:00 PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,#ERROR!,SALARY,Player_Comp_Share
363,Chucky Atkins,OKC,34,33,17,16,12.5,3,1,3.4,30.1,0.5,1.7,26.3,0.5,0.5,93.8,0.2,0.6,0.7,1.8,0.7,0.3,0.1,0.8,6.9,0,0,-1.9,3240000,0.000648
364,Brian Cardinal,MIN,32,64,21,43,14.2,3,1,2.6,38.5,0.5,1.4,32.6,0.5,0.5,85.7,0.6,1.6,2.2,1.2,0.8,0.6,0.2,2.1,9,0,0,0.2,6300000,0.00126
365,Ben Wallace,CLE,34,56,45,11,23.5,2.9,1.2,2.8,44.5,0,0,0,0.5,1.1,42.2,2.4,4,6.5,0.8,0.6,0.9,1.3,1.5,17.9,0,0,7.7,14500000,0.0029
366,Acie Law,ATL,24,55,33,22,10.2,2.9,0.9,2.5,37.4,0.2,0.5,31,0.9,1.1,81.7,0.1,0.9,1.1,1.6,0.5,0.2,0.1,0.8,6.8,0,0,0,2071680,0.000414336
367,Eduardo Najera,NJN,32,27,9,18,11.8,2.9,1.2,2.7,44.6,0.2,0.9,20,0.3,0.8,36.4,0.6,1.9,2.5,0.7,0.7,0.4,0.1,1.9,7.8,0,0,-3.4,3250000,0.00065
368,Jamaal Magloire,MIA,31,55,28,27,12.9,2.9,1.2,2.4,49.6,0,0,0,0.5,1.1,48.3,1.5,2.5,4,0.4,0.6,0.2,0.5,2.2,9.7,1,0,0.6,797581,0.0001595162
369,Alex Acker,LAC,26,25,4,21,8,2.9,1.2,3,39.5,0.3,0.8,35,0.2,0.4,50,0.3,0.6,1,0.5,0.3,0.2,0.2,0.4,5.6,0,0,0,711517,0.0001423034
370,Austin Croshere,SAS,34,14,7,7,7.1,2.9,1,2.8,35.9,0.4,1.1,33.3,0.5,0.9,58.3,0.8,1.6,2.4,0.6,0.4,0.1,0.1,0.4,6.7,0,0,-2.1,797581,0.0001595162
371,Shawne Williams,DAL,23,15,10,5,11.3,2.8,1.1,3.7,28.6,0.1,1.1,5.9,0.6,0.7,81.8,1.3,1.8,3.1,0.1,0.3,0.1,0.6,1.3,8.5,0,0,0.8,1572960,0.000314592
372,Anthony Tolliver,SAS,24,19,14,5,11,2.7,1,3.4,29.2,0.5,2.2,22,0.3,0.5,50,0.6,1.5,2.2,0.9,0.4,0.3,0.1,0.8,7.2,0,0,0.3,711517,0.0001423034
373,Bruce Bowen,SAS,38,80,54,26,18.8,2.7,1,2.3,42.2,0.5,1.2,42.9,0.2,0.3,53.8,0.2,1.6,1.8,0.5,0.3,0.5,0.2,1.5,7.1,0,0,-0.4,4000000,0.0008
374,Blake Ahearn,SAS,25,3,2,1,6.3,2.7,0.7,2,33.3,0.7,1.3,50,0.7,0.7,100,0,0.3,0.3,0.7,0.3,0.3,0,1,4.7,0,0,2.7,631995,0.000126399
374,Nazr Mohammed,CHA,31,39,15,24,8.7,2.7,1.1,2.6,40.6,0,0,0,0.6,1,55,0.9,1.1,2,0.2,0.6,0.1,0.4,1.6,6.4,0,0,-1.2,6049400,0.00120988
376,Dj Mbenga,LAL,28,23,17,6,7.9,2.7,1.2,2.5,47.4,0,0,0,0.3,0.3,87.5,0.4,1,1.3,0.4,0.6,0.4,1,1.4,8.7,0,0,0,,
377,Fabricio Oberto,SAS,34,54,37,17,12.5,2.6,1.1,1.9,58.7,0,0,0,0.4,0.6,57.1,1.2,1.4,2.6,1.1,0.7,0.1,0.2,1.8,7.7,0,0,-0.9,3600000,0.00072
378,Lindsey Hunter,CHI,38,28,14,14,9.5,2.6,1,2.9,32.9,0.6,1.7,33.3,0.1,0.2,60,0.1,0.4,0.4,1.3,0.7,0.7,0,1,6.7,0,0,-1.8,722515,0.000144503
379,Cartier Martin,CHA,24,33,15,18,8,2.6,0.8,2.3,36.4,0.3,1,30.3,0.6,0.8,80,0.2,0.8,1,0.4,0.3,0.2,0.1,1,5.2,0,0,0.7,52014,1.04E-05
380,Patrick O'Bryant,TOR,23,39,27,12,6.5,2.6,1.2,2.2,53.6,0,0.1,0,0.3,0.5,55,0.3,1.4,1.7,0.3,0.6,0.2,0.5,1.6,6.4,0,0,0.2,797581,0.0001595162
381,Marko Jaric,MEM,30,53,14,39,11.4,2.6,0.9,2.7,33.1,0.2,0.5,39.3,0.5,0.8,70.7,0.4,0.8,1.2,1.4,0.9,0.5,0.2,1.2,7.5,0,0,1.2,6575000,0.001315
382,Marcus Banks,TOR,27,22,8,14,9.4,2.5,1,2.6,36.8,0.1,0.9,15.8,0.5,0.8,61.1,0,0.8,0.8,1.3,0.6,0.5,0.1,1.2,6.6,0,0,-4,4260000,0.000852
383,Hamed Haddadi,MEM,24,19,8,11,6.3,2.5,0.8,1.6,48.4,0,0,0,0.9,1.6,60,0.8,1.6,2.5,0.4,0.5,0.1,0.6,1.1,7.7,0,0,2.6,,
384,Speedy Claxton,ATL,31,2,1,1,7.5,2.5,1,3.5,28.6,0,0,0,0.5,1,50,0,0,0,1.5,0,0,0,0.5,4.8,0,0,-2.5,5757818,0.0011515636
385,Maceo Baston,IND,33,27,13,14,8,2.5,0.9,1.7,54.3,0,0,0,0.6,1,63,0.8,1.1,1.9,0.3,0.4,0.2,0.4,1.4,6.5,0,0,-0.9,2272860,0.000454572
386,Brian Cook,HOU,28,30,24,6,5.7,2.5,0.9,2.5,36.8,0.4,1,43.3,0.2,0.2,83.3,0.2,0.8,1.1,0.2,0.4,0.1,0.1,0.9,4.2,0,0,-1.6,3500000,0.0007
387,Greg Buckner,MEM,32,63,20,43,13.9,2.5,1,2.5,38.4,0.2,0.8,25.5,0.3,0.4,80,0.5,1.6,2.1,0.9,0.6,0.5,0.1,1.7,7.5,0,0,-0.7,4010005,0.000802001
388,Brevin Knight,UTA,33,74,43,31,12.7,2.4,0.9,2.6,34.9,0,0.1,0,0.6,0.9,75,0.2,1,1.2,2.6,0.9,0.9,0.1,1.3,9.7,0,0,1.1,2000000,0.0004
388,Sean Singletary,CHA,23,37,19,18,8.2,2.4,0.8,2.3,36.5,0.3,0.7,40,0.5,0.6,85.7,0.3,0.7,0.9,0.8,0.6,0.3,0,1.2,5,0,0,-1.7,442114,8.84E-05
390,Josh Mcroberts,IND,22,33,17,16,8.5,2.4,1.1,2.5,42.2,0,0.3,0,0.3,0.4,76.9,0.8,1.5,2.2,0.5,0.4,0.4,0.5,1.2,8,1,0,-0.7,711517,0.0001423034
390,Sean Williams,NJN,22,33,15,18,11.1,2.4,0.9,2.2,41.7,0,0,0,0.6,1,62.5,1,1.4,2.4,0.4,0.6,0.2,0.9,2.2,8.6,0,0,-0.6,1522920,0.000304584
392,Dee Brown,PHX,24,19,5,14,13.7,2.4,0.9,2.6,36.7,0.4,1.3,29.2,0.2,0.3,60,0.4,1.2,1.5,1.9,0.9,0.5,0,1.5,7.8,0,0,-2,711517,0.0001423034
393,Eddie Gill,MIL,30,6,4,2,7.2,2.3,1,1.5,66.7,0.3,0.5,66.7,0,0,0,0,0.7,0.7,1.8,0.8,0.5,0.2,1.7,7.1,0,0,-2.7,46917,9.38E-06
393,Kyrylo Fesenko,UTA,22,21,11,10,7.4,2.3,1,1.7,58.3,0,0,0,0.3,1,33.3,0.7,1.1,1.8,0.2,0.4,0.3,0.7,1.7,7.4,1,0,0.2,810000,0.000162
395,Desagana Diop,CHA,27,75,38,37,13.8,2.3,1,2.3,43.3,0,0,0,0.3,0.9,33.3,1.5,2.1,3.6,0.4,0.5,0.4,0.7,1.7,10.2,0,0,-2,5585000,0.001117
396,Alexis Ajinca,CHA,21,31,11,20,5.9,2.3,0.8,2.2,36.2,0,0.1,0,0.6,0.9,71.4,0.3,0.7,1,0.1,0.4,0.2,0.2,1.1,4.4,0,0,0.2,1276320,0.000255264
397,Ryan Bowen,NOH,33,21,14,7,10.4,2.2,1,1.8,57.9,0,0,0,0.1,0.2,60,0.5,0.7,1.1,0.4,0.2,0.7,0.2,1.8,6.7,0,0,-1,797581,0.0001595162
398,Joel Anthony,MIA,26,65,36,29,16.1,2.2,0.9,1.8,48.3,0,0,0,0.5,0.7,65.2,1.4,1.7,3,0.4,0.6,0.3,1.4,2.1,11.1,1,0,-1.3,,
399,Jacque Vaughn,SAS,34,30,17,13,9.7,2.2,0.8,2.5,32,0,0,100,0.5,0.6,88.9,0.1,0.6,0.7,1.8,0.5,0.2,0,0.9,5.9,0,0,-1.2,1262275,0.000252455
400,Kareem Rush,PHI,28,25,11,14,8,2.2,0.8,2.3,34.5,0.4,1.3,30.3,0.2,0.2,100,0,0.6,0.6,0.6,0.4,0.2,0,0.4,4.1,0,0,-0.6,797581,0.0001595162
401,Tarence Kinsey,CLE,25,50,42,8,5.5,2,0.6,1.4,44.9,0.1,0.4,38.9,0.7,0.8,86.8,0.2,0.6,0.8,0.2,0.4,0.2,0,0.7,3.5,0,0,-0.9,797581,0.0001595162
402,Calvin Booth,SAC,33,8,2,6,6.9,2,0.6,1.3,50,0,0,0,0.8,1,75,0.6,0.8,1.4,0,0.1,0.1,0.3,1.3,4.7,0,0,-2.8,1319651,0.0002639302
402,Chris Mihm,LAL,29,18,17,1,5.8,2,0.8,2.2,37.5,0,0,0,0.3,0.4,85.7,0.8,1.1,1.9,0.6,0.6,0.1,0.3,1.3,5.7,0,0,-2.4,2500000,0.0005
402,Dwayne Jones,CHA,26,6,2,4,8.7,2,0.7,1.2,57.1,0,0,0,0.7,1,66.7,1,1,2,0,0.7,0,0.2,1,4.2,0,0,0.3,,
402,Jason Hart,DEN,31,39,16,23,8.9,2,0.8,2.4,31.9,0,0.2,0,0.5,0.6,78.3,0.3,0.8,1.2,1.2,0.6,0.3,0.1,1,5.9,0,0,-3.9,2484000,0.0004968
402,Marcus Williams,SAS,22,2,1,1,1.7,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,0,0,-1.5,1262520,0.000252504
402,Steven Hill,OKC,23,1,0,1,2.4,2,1,1,100,0,0,0,0,0,0,2,1,3,0,0,0,0,0,5.6,0,0,5,442114,8.84E-05
408,Gabe Pruitt,BOS,23,47,33,14,7.8,2,0.7,2.1,30.7,0.3,1,29.2,0.4,0.4,81,0.2,0.7,0.9,0.8,0.4,0.3,0.1,0.7,5.1,0,0,0.1,711517,0.0001423034
409,Theo Ratliff,PHI,36,46,23,23,12.6,1.9,0.7,1.4,53.1,0,0,0,0.5,0.8,60,1,1.8,2.8,0.2,0.3,0.4,1,1.7,9.4,0,0,-0.7,797581,0.0001595162
410,Darnell Jackson,CLE,23,51,41,10,8.4,1.9,0.7,1.7,43,0,0,0,0.5,0.7,68.6,0.6,1.1,1.7,0.2,0.3,0.2,0.1,1.5,4.8,0,0,-1.4,450000,9.00E-05
411,Jason Collins,MIN,30,31,6,25,13.6,1.8,0.7,2.3,31.4,0,0,0,0.4,0.9,46.4,0.9,1.4,2.3,0.4,0.4,0.3,0.4,2.4,6.8,0,0,-5.9,6200000,0.00124
412,Damon Jones,MIL,32,18,6,12,6,1.8,0.6,1.9,32.4,0.6,1.6,39.3,0,0,0,0,0.3,0.3,0.4,0.3,0.2,0,0.2,3,0,0,0.6,4460186,0.0008920372
413,Shavlik Randolph,POR,25,10,7,3,3.7,1.8,0.8,1.3,61.5,0.1,0.1,100,0.1,0.4,25,1,0.8,1.8,0,0.6,0,0.1,0.4,3.7,0,0,-3.5,797581,0.0001595162
414,Dikembe Mutombo,HOU,43,9,6,3,10.7,1.8,0.6,1.4,38.5,0,0,0,0.7,1,66.7,1.3,2.3,3.7,0,0.7,0,1.2,1.2,9.2,1,0,0,502007,0.0001004014
415,Demetris Nichols,NYK,24,4,1,3,3.6,1.8,0.8,2.3,33.3,0,0.5,0,0.3,0.5,50,0,0.5,0.5,0.3,0,0,0.3,0.3,3.5,0,0,2.8,711517,0.0001423034
415,James White,HOU,26,4,2,2,2.8,1.8,0.8,1.3,60,0.3,0.5,50,0,0,0,0,0,0,0.3,0.8,0.3,0.3,0.5,2.9,0,0,-2.3,184157,3.68E-05
417,Adonal Foyle,ORL,34,10,6,4,6.2,1.7,0.7,1.1,63.6,0,0,0,0.3,0.6,50,0.9,1.7,2.6,0.1,0.3,0,0.8,0.5,7.1,0,0,-1,797581,0.0001595162
417,Maurice Ager,NJN,25,20,7,13,4.9,1.7,0.8,2.2,34.9,0,0.3,0,0.2,0.4,50,0.2,0.4,0.5,0.2,0.2,0.1,0.1,0.9,2.8,0,0,-0.7,1042440,0.000208488
419,Eddy Curry,NYK,26,3,0,3,3.9,1.7,0.7,0.7,100,0,0,0,0.3,1,33.3,0,1.3,1.3,0,0.7,0,0,1.7,2.6,0,0,-4.7,9723983,0.0019447966
420,Cedric Simmons,SAC,23,18,6,12,4.7,1.6,0.6,1.4,44,0,0,0,0.4,0.9,43.8,0.3,0.6,0.9,0.1,0.1,0.1,0.2,0.4,3.6,0,0,-1.4,1742760,0.000348552
421,Sonny Weems,DEN,22,12,8,4,4.6,1.6,0.7,2.1,32,0,0.3,0,0.3,0.7,37.5,0,0.3,0.3,0.3,0.5,0.1,0,0.7,2.1,0,0,-3.3,442114,8.84E-05
422,Jarron Collins,UTA,30,26,16,10,7.7,1.5,0.6,1.3,45.7,0,0,0,0.3,0.4,72.7,0.8,0.7,1.4,0.3,0.3,0.1,0,1.3,3.7,0,0,-0.9,2074302,0.0004148604
423,Thomas Gardner,ATL,24,16,11,5,6.1,1.5,0.6,2.3,25,0.3,1.4,17.4,0.1,0.3,50,0,0.4,0.4,0.1,0.2,0.3,0.1,0.3,3,0,0,0.9,711517,0.0001423034
424,Othello Hunter,ATL,23,16,7,9,5.7,1.4,0.7,1.3,55,0,0,0,0,0.3,0,0.6,0.9,1.5,0.1,0.1,0.1,0.3,0.7,4.5,0,0,1.4,442114,8.84E-05
425,Lorenzen Wright,CLE,33,17,13,4,7.3,1.4,0.6,1.6,37,0,0,0,0.2,0.5,37.5,0.4,1.1,1.5,0.2,0.5,0.2,0.3,1,4.4,0,0,0.2,797581,0.0001595162
426,Marcus Williams,GSW,23,9,2,7,5.9,1.3,0.4,1.9,23.5,0.2,0.7,33.3,0.2,0.7,33.3,0,0.4,0.4,1.4,0.4,0.1,0.1,0.7,4.3,0,0,-0.8,1262520,0.000252504
427,Chuck Hayes,HOU,26,71,46,25,12.1,1.3,0.6,1.6,37.2,0,0.1,0,0.1,0.3,36.8,1,2.5,3.5,0.6,0.4,0.5,0.3,1.9,8.3,0,0,-0.7,1768000,0.0003536
428,Jawad Williams,CLE,26,10,7,3,2,1.2,0.5,1.2,41.7,0.2,0.6,33.3,0,0,0,0.1,0.1,0.2,0,0.1,0.1,0,0.2,1.6,0,0,0.3,,
429,Andre Brown,CHA,28,4,2,2,10.3,1,0.3,1.8,14.3,0,0,0,0.5,0.5,100,1.8,1.3,3,0.3,1.3,0.3,0,2.3,4.5,0,0,-1.3,797581,0.0001595162
429,Trey Johnson,CLE,24,4,4,0,3.5,1,0,1.3,0,0,0,0,1,1,100,0,0.3,0.3,0,0.3,0,0,1,1.1,0,0,-3,46917,9.38E-06
429,Walter Sharpe,DET,22,8,6,2,2.4,1,0.5,1.4,36.4,0,0.3,0,0,0.3,0,0,0.4,0.4,0,0,0,0.3,0.4,2.2,0,0,-1.1,442114,8.84E-05
432,Jake Voskuhl,TOR,31,38,17,21,6.3,0.9,0.3,1.2,26.7,0,0,0,0.3,0.4,78.6,0.6,1,1.6,0.2,0.4,0.1,0.1,1.6,3.2,0,0,-0.1,577073,0.0001154146
433,Hassan Adams,TOR,25,12,4,8,4.3,0.9,0.3,1.1,30.8,0,0,0,0.3,0.5,50,0.1,0.5,0.6,0.1,0.3,0.1,0.1,0.3,1.9,0,0,-1.2,711517,0.0001423034
434,Linton Johnson,CHI,29,10,5,5,5.5,0.9,0.4,1.1,36.4,0.1,0.2,50,0,0,0,0.3,0.5,0.8,0.2,0.2,0.1,0,0.7,2.3,0,0,-1.9,797581,0.0001595162
435,Cheikh Samb,NYK,24,18,8,10,4.6,0.8,0.3,1.8,18.8,0,0.2,0,0.2,0.4,42.9,0.6,0.8,1.3,0.1,0.2,0.2,0.6,0.4,4.5,0,0,0,711517,0.0001423034
436,Mario West,ATL,25,53,33,20,5.1,0.8,0.3,0.6,41.2,0,0,100,0.3,0.6,46.7,0.5,0.6,1.1,0.4,0.2,0.3,0.1,0.7,3.6,0,0,-0.3,711517,0.0001423034
437,Randolph Morris,ATL,23,23,11,12,3.8,0.8,0.3,0.7,41.2,0,0,0,0.2,0.2,100,0.2,0.7,0.9,0.1,0.3,0.1,0,1.1,2,0,0,0.6,797581,0.0001595162
438,Kenny Thomas,SAC,31,8,1,7,7.7,0.8,0.4,1,37.5,0,0,0,0,0,0,0.5,1.4,1.9,0.1,0.1,0.8,0.1,1.1,5.7,0,0,-0.8,8562500,0.0017125
439,J.R. Giddens,BOS,24,6,3,3,1.3,0.7,0.3,0.5,66.7,0,0,0,0,0,0,0.3,0.2,0.5,0,0.2,0.2,0,0.2,1.6,0,0,0.2,957120,0.000191424
439,Joey Dorsey,HOU,25,3,2,1,2.1,0.7,0.3,0.7,50,0,0,0,0,0,0,0,0.3,0.3,0.3,0,0,0,0,1.6,0,0,-0.7,816500,0.0001633
441,Sun Sun,LAL,23,10,9,1,2.8,0.6,0.3,1.1,27.3,0,0.6,0,0,0,0,0,0,0,0.2,0.3,0.1,0.1,1,1.2,0,0,-4.8,,
442,Michael Ruffin,POR,32,11,9,2,3.2,0.5,0.2,0.6,28.6,0,0,0,0.2,0.2,100,0.5,0.5,1,0,0.2,0.3,0.1,0.6,2.7,0,0,-0.9,797581,0.0001595162
443,Nathan Jawai,TOR,22,6,2,4,3.1,0.3,0.2,0.7,25,0,0,0,0,0,0,0.2,0.2,0.3,0,0.3,0,0,0.5,0.4,0,0,-1.3,442114,8.84E-05
444,Mark Madsen,MIN,33,19,3,16,6.1,0.3,0.2,0.7,21.4,0,0,0,0,0.2,0,0.5,0.4,0.9,0.2,0.2,0.1,0.1,0.9,1.9,0,0,0.6,2630000,0.000526
445,Martell Webster,POR,22,1,1,0,5.3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,3771133,0.0007542266
